,index,term,tag,value,pstv,neut,ngtv,dunno,distortion
21282,21282,распевать,PSTV,0.593,0.505,0.3861,0.0297,0.0792,0.0315
21283,21283,распекание,NEUT,-0.2922,0.1442,0.3365,0.2981,0.2212,0.214
21284,21284,распекать,NGTV,-0.4278,0.0874,0.3398,0.2816,0.2913,0.1145
21285,21285,распеленать,NEUT,0.0806,0.2308,0.7308,0.0,0.0385,0.0
21286,21286,распеться,NEUT,0.5315,0.45,0.41,0.07,0.07,0.0809
21287,21287,распечатать,NEUT,0.1,0.2222,0.6667,0.037000000000000005,0.0741,0.0432
21288,21288,распечатка,NEUT,0.1724,0.26,0.64,0.02,0.08,0.0215
21289,21289,распечатывать,NEUT,0.0556,0.2,0.68,0.04,0.08,0.048
21290,21290,распиливать,NEUT,-0.2212,0.0792,0.5347,0.2475,0.1386,0.1046
21291,21291,распилить,NEUT,-0.1058,0.0891,0.6139,0.2079,0.0891,0.1273
21292,21292,распинаться,NGTV,-0.7778,0.07,0.26,0.56,0.11,0.0788
21293,21293,расписание,NEUT,0.3087,0.31,0.53,0.08,0.08,0.1006
21294,21294,расписать,NEUT,0.0676,0.2121,0.6970000000000001,0.0606,0.0303,0.0779
21295,21295,расписаться,NEUT,0.0,0.04,0.88,0.0,0.08,0.0
21296,21296,расписка,NEUT,0.0,0.08,0.72,0.0,0.2,0.0
21297,21297,расписывать,NEUT,0.0,0.1154,0.7308,0.0,0.1538,0.0
21298,21298,расписываться,NEUT,0.0,0.04,0.76,0.0,0.2,0.0
21299,21299,распихать,NGTV,-0.4661,0.05,0.42,0.38,0.15,0.0566
21300,21300,распихивать,NGTV,-0.6545,0.0874,0.301,0.466,0.1456,0.1038
21301,21301,расплавить,NEUT,0.0,0.0667,0.7,0.1333,0.1,0.1
21302,21302,расплавиться,NEUT,0.0,0.037000000000000005,0.6667,0.1481,0.1481,0.0463
21303,21303,расплавление,NEUT,0.0,0.1154,0.7692,0.0385,0.0769,0.0513
21304,21304,расплакаться,NGTV,-0.6395,0.0755,0.3491,0.5189,0.0566,0.0864
21305,21305,распланировать,NEUT,0.4778,0.4314,0.4608,0.0294,0.0784,0.0314
21306,21306,распластаться,NEUT,-0.2788,0.0891,0.495,0.2673,0.1485,0.1188
21307,21307,расплата,NGTV,-0.9,0.0811,0.2162,0.6486,0.0541,0.0912
21308,21308,расплатиться,NEUT,0.0,0.16,0.64,0.04,0.16,0.05
21309,21309,расплачиваться,NEUT,-0.1226,0.1308,0.5794,0.2056,0.0841,0.2141
21310,21310,расплескать,NGTV,-0.5085,0.07,0.39,0.4,0.14,0.0822
21311,21311,расплескаться,NGTV,-0.3571,0.09,0.48,0.32,0.11,0.1153
21312,21312,расплести,NEUT,0.1186,0.198,0.5644,0.1089,0.1287,0.1688
21313,21313,расплестись,NEUT,0.0,0.1553,0.5146,0.1553,0.1748,0.3107
21314,21314,расплетать,NEUT,0.0,0.08,0.8,0.04,0.08,0.06
21315,21315,расплетаться,NEUT,0.0,0.1429,0.5714,0.1048,0.18100000000000002,0.1816
21316,21316,расплодить,NEUT,0.2156,0.2476,0.5429,0.1238,0.0857,0.1857
21317,21317,расплодиться,NEUT,0.3101,0.3558,0.4038,0.1635,0.0769,0.2386
21318,21318,расплываться,NEUT,0.0,0.1034,0.6552,0.0345,0.2069,0.046
21319,21319,расплывчатость,NEUT,-0.069,0.0727,0.6545,0.2,0.0727,0.0992
21320,21320,расплывчатый,NEUT,-0.2059,0.0971,0.5243,0.233,0.1456,0.1375
21321,21321,расплыться,NEUT,-0.2545,0.1485,0.4356,0.2871,0.1287,0.2253
21322,21322,расплющивать,NGTV,-0.4667,0.11,0.4,0.39,0.1,0.141
21323,21323,расплющиваться,NGTV,-0.4386,0.1078,0.3922,0.3529,0.1471,0.1408
21324,21324,расплющить,NGTV,-0.593,0.0777,0.3786,0.4951,0.0485,0.0899
21325,21325,расплющиться,NGTV,-0.5431,0.099,0.3663,0.4158,0.1188,0.1226
21326,21326,распознавание,NEUT,0.4921,0.42,0.43,0.04,0.11,0.0438
21327,21327,распознавать,NEUT,0.4847,0.4216,0.4412,0.0588,0.0784,0.067
21328,21328,распознать,NEUT,0.4462,0.3981,0.466,0.0291,0.1068,0.0313
21329,21329,располагать,PSTV,0.9,0.72,0.24,0.0,0.04,0.0
21330,21330,располагаться,NEUT,0.4141,0.3824,0.4902,0.0196,0.1078,0.0206
21331,21331,расползаться,NEUT,-0.2949,0.068,0.534,0.301,0.0971,0.0833
21332,21332,расползтись,NEUT,-0.1058,0.1089,0.6139,0.2079,0.0693,0.166
21333,21333,располнеть,NGTV,-0.9194,0.0536,0.2143,0.6786,0.0536,0.0578
21334,21334,расположение,NEUT,0.0,0.12,0.72,0.04,0.12,0.0533
21335,21335,расположенность,NEUT,0.5156,0.4151,0.3962,0.066,0.1226,0.0765
21336,21336,расположенный,NEUT,0.0357,0.2,0.72,0.0,0.08,0.0
21337,21337,расположить,NEUT,0.5081,0.42,0.41,0.05,0.12,0.055999999999999994
21338,21338,расположиться,NEUT,0.3115,0.3267,0.5545,0.0693,0.0495,0.084
21339,21339,распорядительный,PSTV,0.6176,0.49,0.35,0.04,0.12,0.0433
21340,21340,распорядиться,NEUT,0.0,0.16,0.68,0.0,0.16,0.0
21341,21341,распорядок,PSTV,0.5755,0.5126,0.4118,0.0084,0.0672,0.0085
21342,21342,распоряжаться,NEUT,0.2864,0.27,0.49,0.09,0.15,0.12
21343,21343,распотрошить,NGTV,-0.9,0.0244,0.2195,0.6585,0.0976,0.0253
21344,21344,расправа,NGTV,-0.9,0.075,0.225,0.675,0.025,0.0833
21345,21345,расправить,NEUT,0.5238,0.44,0.41,0.06,0.09,0.0682
21346,21346,расправиться,NGTV,-0.48700000000000004,0.1731,0.2692,0.4423,0.1154,0.2408
21347,21347,расправлять,NEUT,0.0357,0.1786,0.6429,0.0714,0.1071,0.1
21348,21348,расправляться,NEUT,-0.281,0.17,0.38,0.34,0.11,0.255
21349,21349,распределение,NEUT,0.1923,0.2353,0.5489999999999999,0.049,0.1667,0.0592
21350,21350,распределить,NEUT,0.1983,0.25,0.5741,0.0556,0.1204,0.0679
21351,21351,распределиться,NEUT,0.0172,0.1923,0.7308,0.0,0.0769,0.0
21352,21352,распределять,NEUT,0.0556,0.2,0.68,0.04,0.08,0.048
21353,21353,распределяться,NEUT,0.05,0.1897,0.6552,0.069,0.0862,0.094
21354,21354,распрекрасный,PSTV,1.0,0.88,0.08,0.04,0.0,0.0418
21355,21355,распробовать,NEUT,0.37799999999999995,0.36,0.51,0.05,0.08,0.0569
21356,21356,распродавать,NEUT,0.1429,0.21,0.56,0.12,0.11,0.1886
21357,21357,распродажа,PSTV,0.75,0.6139,0.3069,0.0297,0.0495,0.0311
21358,21358,распродать,NEUT,0.0556,0.1852,0.6296,0.037000000000000005,0.1481,0.0444
21359,21359,распространение,NEUT,0.0,0.1333,0.7333,0.0667,0.0667,0.1
21360,21360,распространитель,NEUT,0.0,0.1475,0.6721,0.0656,0.1148,0.0947
21361,21361,распространить,NEUT,0.0,0.16,0.72,0.04,0.08,0.05
21362,21362,распространиться,NEUT,0.0,0.125,0.5625,0.0625,0.25,0.0938
21363,21363,распространять,NEUT,0.0122,0.1591,0.6136,0.0682,0.1591,0.0974
21364,21364,распространяться,NEUT,0.0806,0.2069,0.6552,0.0345,0.1034,0.0402
21365,21365,распространённость,NEUT,0.1,0.2308,0.6923,0.0385,0.0385,0.0449
21366,21366,распрощаться,NGTV,-0.4375,0.0917,0.45,0.375,0.0833,0.1141
21367,21367,распрыскивать,NEUT,0.1,0.2041,0.6122,0.0408,0.1429,0.049
21368,21368,распрямить,NEUT,0.3609,0.33,0.49,0.06,0.12,0.0709
21369,21369,распрямиться,PSTV,0.5787,0.49,0.39,0.04,0.08,0.0433
21370,21370,распрямлять,NEUT,0.087,0.2045,0.6364,0.0682,0.0909,0.0909
21371,21371,распрямляться,NEUT,0.5308,0.46,0.42,0.04,0.08,0.0435
21372,21372,распугать,NGTV,-0.9,0.0,0.2414,0.7241,0.0345,0.0
21373,21373,распугивать,NGTV,-0.8182,0.09,0.25,0.6,0.06,0.1035
21374,21374,распускание,NEUT,-0.2152,0.17,0.39,0.29,0.15,0.2697
21375,21375,распускать,NEUT,-0.2343,0.1379,0.4741,0.2586,0.1293,0.2115
21376,21376,распускаться,NEUT,-0.1267,0.1881,0.4059,0.2574,0.1485,0.3256
21377,21377,распустить,NEUT,-0.1346,0.1415,0.5660000000000001,0.2075,0.0849,0.23800000000000002
21378,21378,распуститься,NGTV,-0.7024,0.1275,0.2549,0.4804,0.1373,0.1613
21379,21379,распутать,PSTV,0.6429,0.5278,0.3519,0.0185,0.1019,0.0192
21380,21380,распутаться,PSTV,0.6905,0.5743,0.3366,0.0198,0.0693,0.0205
21381,21381,распутывать,NEUT,0.3718,0.34,0.49,0.08,0.09,0.0988
21382,21382,распутываться,NEUT,0.5294,0.4752,0.4356,0.0495,0.0396,0.0547
21383,21383,распухание,NGTV,-0.7925,0.0755,0.2358,0.5283,0.1604,0.0863
21384,21384,распухать,NGTV,-0.7632,0.05,0.28,0.58,0.09,0.0543
21385,21385,распухнуть,NGTV,-0.6795,0.0686,0.3137,0.5196,0.098,0.0777
21386,21386,распушиться,NEUT,0.0398,0.1961,0.4804,0.1765,0.1471,0.3353
21387,21387,распыление,NEUT,0.0,0.12,0.8,0.0,0.08,0.0
21388,21388,распылиться,NGTV,-0.3974,0.0495,0.4653,0.3465,0.1386,0.0566
21389,21389,распылять,NEUT,0.0,0.1208,0.6644,0.1007,0.1141,0.1846
21390,21390,распыляться,NEUT,-0.3208,0.1,0.48,0.29,0.13,0.1345
21391,21391,распылённость,NEUT,-0.1421,0.1471,0.4804,0.2157,0.1569,0.2473
21392,21392,рассада,NEUT,0.4024,0.3627,0.4804,0.0882,0.0686,0.1097
21393,21393,рассаживать,NEUT,0.1,0.2118,0.6353,0.0706,0.0824,0.0941
21394,21394,рассаживаться,NEUT,0.0,0.1553,0.6311,0.1165,0.0971,0.2039
21395,21395,рассасывание,NEUT,0.0,0.12,0.72,0.04,0.12,0.0533
21396,21396,рассасывать,NEUT,0.0745,0.18,0.58,0.09,0.15,0.135
21397,21397,рассасываться,NEUT,0.0217,0.16,0.6,0.04,0.2,0.05
21398,21398,рассвести,PSTV,0.6935,0.4175,0.2427,0.0583,0.2816,0.0664
21399,21399,рассвет,PSTV,0.708,0.59,0.33,0.02,0.06,0.0207
21400,21400,рассветать,PSTV,0.6364,0.56,0.38,0.02,0.04,0.0207
21401,21401,рассеивать,NEUT,0.0,0.0385,0.7692,0.0769,0.1154,0.0577
21402,21402,рассеиваться,NEUT,-0.0816,0.1078,0.5882,0.1863,0.1176,0.1703
21403,21403,рассекать,NEUT,-0.1569,0.1429,0.4952,0.21899999999999997,0.1429,0.23600000000000002
21404,21404,рассекаться,NEUT,-0.1,0.04,0.48,0.16,0.32,0.05
21405,21405,рассекретить,NEUT,-0.1279,0.19,0.39,0.26,0.16,0.3288
21406,21406,расселение,NEUT,0.127,0.1905,0.5048,0.1333,0.1714,0.2267
21407,21407,расселиться,NEUT,0.2105,0.2475,0.5248,0.1386,0.0891,0.2162
21408,21408,расселять,NEUT,0.1,0.2069,0.6207,0.069,0.1034,0.092
21409,21409,расселяться,NEUT,0.0,0.1275,0.6373,0.1471,0.0882,0.2379
21410,21410,рассердить,NGTV,-1.0,0.04,0.16,0.68,0.12,0.0424
21411,21411,рассердиться,NGTV,-1.0,0.0385,0.1538,0.8077,0.0,0.0403
21412,21412,рассесться,NEUT,-0.1913,0.1765,0.4118,0.2843,0.1275,0.28600000000000003
21413,21413,рассеяние,NGTV,-0.5,0.07,0.36,0.36,0.21,0.0836
21414,21414,рассеянность,NGTV,-0.9167,0.0606,0.2121,0.6667,0.0606,0.0661
21415,21415,рассеяться,NEUT,0.0,0.0333,0.8,0.1,0.0667,0.0444
21416,21416,рассиживаться,NGTV,-0.6239,0.09,0.33,0.47,0.11,0.1072
21417,21417,рассказ,NEUT,0.1,0.2222,0.6667,0.0741,0.037000000000000005,0.0988
21418,21418,рассказать,NEUT,0.0556,0.1667,0.5667,0.0667,0.2,0.0933
21419,21419,рассказец,NEUT,0.28300000000000003,0.28,0.48,0.13,0.11,0.1904
21420,21420,рассказик,NEUT,0.5,0.4356,0.4356,0.0693,0.0594,0.0803
21421,21421,рассказчик,NEUT,0.4925,0.44,0.45,0.05,0.06,0.0557
21422,21422,рассказчица,NEUT,0.4286,0.39,0.48,0.03,0.1,0.0323
21423,21423,рассказывать,NEUT,0.0,0.0769,0.8462,0.0,0.0769,0.0
21424,21424,расслабить,PSTV,0.657,0.53,0.34,0.0,0.13,0.0
21425,21425,расслабиться,PSTV,0.9079,0.7077,0.2308,0.0462,0.0154,0.0492
21426,21426,расслабление,PSTV,0.75,0.6071,0.3036,0.0357,0.0536,0.0378
21427,21427,расслабленность,NEUT,0.3906,0.38,0.52,0.05,0.05,0.0566
21428,21428,расслабленный,NEUT,0.5149,0.46,0.44,0.04,0.06,0.0435
21429,21429,расслаблять,PSTV,0.6707,0.5446,0.3366,0.0693,0.0495,0.0781
21430,21430,расслабляться,PSTV,0.9,0.72,0.24,0.0,0.04,0.0
21431,21431,расслабляюще,PSTV,0.9,0.7059,0.2353,0.0294,0.0294,0.0306
21432,21432,расслабон,PSTV,0.75,0.5545,0.2772,0.1188,0.0495,0.1443
21433,21433,расслабуха,PSTV,0.7207,0.537,0.213,0.1667,0.0833,0.2184
21434,21434,расследование,NEUT,0.45899999999999996,0.3824,0.4314,0.0784,0.1078,0.0945
21435,21435,расследователь,NEUT,0.436,0.39,0.47,0.02,0.12,0.021
21436,21436,расследовать,NEUT,0.325,0.3204,0.5243,0.0583,0.0971,0.0688
21437,21437,расслоение,NGTV,-0.387,0.0891,0.4653,0.3366,0.1089,0.1127
21438,21438,расслышать,NEUT,0.4213,0.3861,0.4851,0.0495,0.0792,0.0559
21439,21439,рассматривание,NEUT,0.3571,0.3,0.45,0.1,0.15,0.1333
21440,21440,рассматривать,NEUT,0.0,0.16,0.8,0.0,0.04,0.0
21441,21441,рассмешить,PSTV,1.0,0.8519,0.0741,0.0,0.0741,0.0
21442,21442,рассмеяться,PSTV,0.9,0.6563,0.2188,0.0625,0.0625,0.0685
21443,21443,рассмотрение,NEUT,0.0,0.1538,0.6154,0.0385,0.1923,0.0481
21444,21444,рассмотреть,NEUT,0.0556,0.2,0.68,0.04,0.08,0.048
21445,21445,рассовать,NEUT,-0.1006,0.12,0.47,0.16,0.25,0.21
21446,21446,рассольник,NEUT,0.3319,0.3235,0.5196,0.0784,0.0784,0.0974
21447,21447,рассориваться,NGTV,-0.9857,0.0606,0.1818,0.6970000000000001,0.0606,0.0659
21448,21448,рассорить,NGTV,-1.0,0.0385,0.0769,0.8462,0.0385,0.0402
21449,21449,рассориться,NGTV,-1.0,0.0769,0.1538,0.6923,0.0769,0.0855
21450,21450,рассортировать,NEUT,0.5,0.4057,0.4057,0.0755,0.1132,0.0895
21451,21451,рассортировывать,NEUT,0.0,0.16,0.72,0.04,0.08,0.05
21452,21452,рассосаться,NEUT,0.0199,0.198,0.4455,0.1881,0.1683,0.3668
21453,21453,расспрашивать,NEUT,0.0,0.1667,0.7,0.0667,0.0667,0.0933
21454,21454,расспросить,NEUT,0.2368,0.2772,0.5743,0.0198,0.1287,0.0212
21455,21455,рассредоточить,NEUT,0.1635,0.23,0.58,0.12,0.07,0.1826
21456,21456,рассредоточиться,NEUT,0.0,0.1748,0.5534,0.1748,0.0971,0.3495
21457,21457,рассрочка,NEUT,-0.1194,0.16,0.49,0.22,0.13,0.2764
21458,21458,расставание,NGTV,-0.9156,0.057999999999999996,0.2174,0.6812,0.0435,0.0629
21459,21459,расставаться,NGTV,-0.8158,0.0686,0.2549,0.6078,0.0686,0.0764
21460,21460,расставить,NEUT,0.1,0.24,0.72,0.04,0.0,0.0467
21461,21461,расставлять,NEUT,0.0,0.1724,0.7586,0.0,0.069,0.0
21462,21462,расставляться,NEUT,0.0357,0.1923,0.6923,0.0385,0.0769,0.0462
21463,21463,расстановка,NEUT,0.0,0.12,0.84,0.0,0.04,0.0
21464,21464,расстаться,NGTV,-0.9,0.0278,0.2222,0.6667,0.0833,0.0289
21465,21465,расстегнуть,NEUT,0.0,0.04,0.96,0.0,0.0,0.0
21466,21466,расстегнуться,NEUT,0.0455,0.1786,0.625,0.0714,0.125,0.1
21467,21467,расстелить,NEUT,0.0769,0.2,0.64,0.0,0.16,0.0
21468,21468,расстилать,NEUT,0.0,0.1481,0.8148,0.0,0.037000000000000005,0.0
21469,21469,расстилаться,NEUT,0.1047,0.1961,0.5,0.1471,0.1569,0.2574
21470,21470,расстояние,NEUT,0.0,0.1553,0.6893,0.0874,0.068,0.1365
21471,21471,расстраивать,NGTV,-1.0,0.0851,0.0851,0.7659999999999999,0.0638,0.0946
21472,21472,расстраиваться,NGTV,-1.0,0.0385,0.1154,0.8462,0.0,0.0402
21473,21473,расстреливать,NGTV,-0.8628,0.0693,0.2376,0.6436,0.0495,0.0768
21474,21474,расстрелять,NGTV,-1.0,0.04,0.04,0.84,0.08,0.0419
21475,21475,расстроенно,NGTV,-0.9,0.0741,0.2222,0.6667,0.037000000000000005,0.0823
21476,21476,расстроить,NGTV,-1.0,0.0857,0.1714,0.7429,0.0,0.0956
21477,21477,расстроиться,NGTV,-0.9194,0.0,0.2308,0.7308,0.0385,0.0
21478,21478,расстройство,NGTV,-1.0,0.0,0.16,0.84,0.0,0.0
21479,21479,расступиться,NEUT,0.133,0.2277,0.6238,0.099,0.0495,0.1421
21480,21480,расстёгивать,NEUT,0.0,0.1379,0.6897,0.0345,0.1379,0.0431
21481,21481,расстёгиваться,NEUT,0.1,0.2195,0.6585,0.0488,0.0732,0.0596
21482,21482,рассудительность,PSTV,1.0,0.7069,0.1724,0.0862,0.0345,0.0967
21483,21483,рассудительный,PSTV,1.0,0.76,0.16,0.0,0.08,0.0
21484,21484,рассудить,PSTV,0.6148,0.5,0.36,0.05,0.09,0.055
21485,21485,рассудок,NEUT,0.4609,0.4059,0.4554,0.0792,0.0594,0.0947
21486,21486,рассудочный,PSTV,0.5541,0.402,0.3431,0.0882,0.1667,0.1076
21487,21487,рассуждать,NEUT,0.5217,0.4752,0.4455,0.0198,0.0594,0.0206
21488,21488,рассуждение,NEUT,0.5301,0.4653,0.4257,0.0495,0.0594,0.0548
21489,21489,рассусоливать,NGTV,-1.0,0.0385,0.0385,0.6154,0.3077,0.0409
21490,21490,рассчитать,NEUT,0.2438,0.2885,0.5865,0.0577,0.0673,0.0692
21491,21491,рассчитаться,NEUT,0.1,0.24,0.72,0.04,0.0,0.0467
21492,21492,рассчитывать,NEUT,0.0,0.1481,0.7037,0.037000000000000005,0.1111,0.0463
21493,21493,рассчитываться,NEUT,0.2565,0.2871,0.5644,0.0792,0.0693,0.1011
21494,21494,рассылать,NEUT,0.0,0.14,0.66,0.08,0.12,0.1257
21495,21495,рассылка,NEUT,0.2009,0.2451,0.5588,0.0784,0.1176,0.1035
21496,21496,рассыпать,NGTV,-0.3571,0.1154,0.4904,0.3269,0.0673,0.1561
21497,21497,рассыпаться,NGTV,-0.475,0.05,0.42,0.39,0.14,0.0564
21498,21498,рассыпной,NEUT,0.0,0.1048,0.629,0.0968,0.1694,0.1861
21499,21499,рассыпчатый,NEUT,0.0,0.1398,0.6882,0.0645,0.1075,0.0943
21500,21500,расталкивать,NGTV,-0.7301,0.1,0.29,0.55,0.06,0.1182
21501,21501,растапливать,NEUT,0.1667,0.2376,0.5941,0.0891,0.0792,0.1225
21502,21502,растаптывать,NGTV,-0.8478,0.0673,0.2404,0.625,0.0673,0.0746
21503,21503,растаскать,NGTV,-0.6239,0.098,0.3235,0.4608,0.1176,0.1189
21504,21504,растаскивать,NGTV,-0.4735,0.1188,0.3861,0.4059,0.0891,0.1536
21505,21505,растащить,NGTV,-0.6985,0.0776,0.3017,0.5259,0.0948,0.08900000000000001
21506,21506,растаять,NEUT,0.2864,0.2673,0.4851,0.1188,0.1287,0.1716
21507,21507,растворение,NEUT,0.0,0.1481,0.7037,0.037000000000000005,0.1111,0.0463
21508,21508,растворимость,NEUT,0.0,0.0769,0.7692,0.0385,0.1154,0.0577
21509,21509,растворимый,NEUT,0.1,0.2,0.6,0.05,0.15,0.0625
21510,21510,растворитель,NEUT,0.0,0.1319,0.6154,0.0659,0.1868,0.0989
21511,21511,растворить,NEUT,0.0,0.0357,0.8214,0.0714,0.0714,0.0536
21512,21512,раствориться,NEUT,0.0,0.125,0.6827,0.0962,0.0962,0.1701
21513,21513,растворять,NEUT,0.0,0.0645,0.8387,0.0323,0.0645,0.0484
21514,21514,растворяться,NEUT,0.0,0.0769,0.8846,0.0,0.0385,0.0
21515,21515,растекаться,NEUT,0.0152,0.156,0.5963,0.1193,0.1284,0.2105
21516,21516,растение,NEUT,0.5072,0.47,0.46,0.01,0.06,0.0102
21517,21517,растеньице,NEUT,0.5297,0.4175,0.2913,0.1359,0.1553,0.1802
21518,21518,растеребить,NGTV,-0.575,0.0769,0.3558,0.4423,0.125,0.0903
21519,21519,растереть,NEUT,0.0,0.0,0.96,0.04,0.0,0.0
21520,21520,растереться,NEUT,-0.1264,0.12,0.53,0.19,0.16,0.1958
21521,21521,растерянность,NGTV,-0.6652,0.08,0.32,0.51,0.09,0.0925
21522,21522,растерять,NGTV,-0.9,0.0714,0.2143,0.6429,0.0714,0.0794
21523,21523,растеряться,NGTV,-0.5081,0.0792,0.4059,0.4158,0.099,0.0943
21524,21524,растеряха,NGTV,-1.0,0.04,0.16,0.76,0.04,0.0421
21525,21525,растечься,NEUT,0.0,0.0588,0.7059,0.1471,0.0882,0.0824
21526,21526,расти,PSTV,0.7,0.5478,0.313,0.0435,0.0957,0.0469
21527,21527,растирание,NEUT,0.25,0.2621,0.5243,0.068,0.1456,0.0856
21528,21528,растирать,NEUT,0.0,0.12,0.84,0.0,0.04,0.0
21529,21529,растительность,NEUT,0.4462,0.4059,0.4752,0.0099,0.1089,0.0101
21530,21530,растительный,NEUT,0.371,0.36,0.52,0.03,0.09,0.0325
21531,21531,растить,PSTV,0.675,0.54,0.33,0.01,0.12,0.0102
21532,21532,растолкать,NGTV,-0.4409,0.14,0.39,0.42,0.05,0.1867
21533,21533,растолковать,PSTV,0.7623,0.62,0.3,0.01,0.07,0.0102
21534,21534,растолковывать,PSTV,0.6579,0.5,0.32,0.05,0.13,0.055
21535,21535,растолочь,NEUT,0.0368,0.1604,0.5755,0.1038,0.1604,0.1709
21536,21536,растолстеть,NGTV,-1.0,0.087,0.1087,0.7174,0.087,0.0975
21537,21537,растопить,NEUT,0.1,0.2414,0.7241,0.0345,0.0,0.0394
21538,21538,растоптать,NGTV,-0.9167,0.0,0.2333,0.7333,0.0333,0.0
21539,21539,растопыривать,NGTV,-0.3981,0.11,0.39,0.32,0.18,0.1478
21540,21540,растопырить,NEUT,-0.2212,0.09,0.54,0.25,0.12,0.1224
21541,21541,расторгнуть,NGTV,-0.6466,0.0693,0.3267,0.495,0.1089,0.079
21542,21542,расторжение,NGTV,-0.743,0.07,0.27,0.53,0.13,0.0792
21543,21543,растормошить,NEUT,0.0556,0.2277,0.4356,0.198,0.1386,0.3702
21544,21544,расторопный,PSTV,0.6349,0.49,0.16,0.19,0.16,0.2637
21545,21545,расточительность,NGTV,-1.0,0.087,0.1196,0.6629999999999999,0.1304,0.0984
21546,21546,расточительный,NGTV,-1.0,0.08,0.08,0.76,0.08,0.0884
21547,21547,растранжиривание,NGTV,-1.0,0.0833,0.1111,0.6667,0.1389,0.0938
